,userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes,likes_received,mobile_likes,mobile_likes_received,www_likes,www_likes_received,ratio
49652,1122598,35,17,1978,10,female,510.0,82,37,4,3,4,3,0,0,0.45121951219512196
49653,1314551,103,16,1910,1,female,767.0,82,78,4,3,4,3,0,0,0.9512195121951219
49654,2065256,28,22,1985,9,female,551.0,84,49,4,25,4,15,0,10,0.5833333333333334
49662,1081629,60,16,1953,9,female,671.0,84,61,5,1,0,0,5,1,0.7261904761904762
49674,1760628,79,4,1934,11,female,1317.0,82,41,5,2,5,2,0,0,0.5
49677,1747987,79,23,1934,9,female,1625.0,82,21,5,5,5,4,0,1,0.25609756097560976
49678,2147308,14,20,1999,10,female,102.0,82,62,5,8,5,5,0,3,0.7560975609756098
49679,1236199,21,8,1992,4,female,194.0,82,44,5,68,5,58,0,10,0.5365853658536586
49680,1104438,21,26,1992,7,female,599.0,82,68,5,26,5,24,0,2,0.8292682926829268
49683,1292886,38,26,1975,7,female,186.0,84,28,5,9,5,9,0,0,0.3333333333333333
49688,1724547,70,8,1943,4,female,1609.0,82,20,6,84,0,45,6,39,0.24390243902439024
49698,1518057,103,1,1910,2,female,504.0,82,43,6,2,6,2,0,0,0.524390243902439
49700,2088096,25,12,1988,2,female,272.0,84,50,6,13,6,9,0,4,0.5952380952380952
49701,2182850,30,14,1983,3,female,69.0,82,64,6,24,6,11,0,13,0.7804878048780488
49703,1788765,49,7,1964,1,female,708.0,84,46,6,19,6,19,0,0,0.5476190476190477
49707,1778258,58,9,1955,3,female,210.0,84,25,7,9,0,1,7,8,0.2976190476190476
49708,1259116,81,11,1932,7,female,1298.0,83,54,7,10,0,3,7,7,0.6506024096385542
49709,1003818,52,23,1961,1,female,353.0,82,64,7,14,0,4,7,10,0.7804878048780488
49712,1614964,25,6,1988,3,female,339.0,82,29,7,23,5,17,2,6,0.35365853658536583
49717,1602597,14,12,1999,11,female,23.0,84,61,7,8,7,4,0,4,0.7261904761904762
49718,2008202,19,21,1994,4,female,13.0,84,53,7,82,7,50,0,32,0.6309523809523809
49720,1280666,102,13,1911,10,female,2021.0,82,46,7,16,7,14,0,2,0.5609756097560976
49722,2088777,66,22,1947,1,female,795.0,84,51,8,3,0,1,8,2,0.6071428571428571
49723,1815628,16,12,1997,9,female,452.0,82,49,8,6,4,3,4,3,0.5975609756097561
49727,1894033,16,18,1997,4,female,629.0,84,60,8,3,8,2,0,1,0.7142857142857143
49728,1735395,16,1,1997,8,female,41.0,82,78,8,6,8,6,0,0,0.9512195121951219
49729,1145478,20,8,1993,10,female,297.0,84,39,8,7,8,6,0,1,0.4642857142857143
49735,1955412,66,1,1947,10,female,728.0,83,20,9,3,1,2,8,1,0.24096385542168675
49736,1494582,54,16,1959,3,female,731.0,83,27,9,17,0,6,9,11,0.3253012048192771
49737,1904988,62,8,1951,6,female,1300.0,83,60,9,77,0,44,9,33,0.7228915662650602
49739,2192401,18,20,1995,3,female,134.0,83,51,9,3,3,2,6,1,0.6144578313253012
49743,1416383,77,19,1936,7,female,767.0,83,22,9,3,7,3,2,0,0.26506024096385544
49749,1006468,80,17,1933,8,female,639.0,84,61,9,22,9,11,0,11,0.7261904761904762
49751,1713983,73,22,1940,4,female,1680.0,84,42,10,19,0,4,10,15,0.5
49770,1281375,60,9,1953,2,female,1467.0,84,57,11,1,11,1,0,0,0.6785714285714286
49773,1499270,49,21,1964,11,female,816.0,82,13,11,4,11,4,0,0,0.15853658536585366
49775,2150238,26,29,1987,9,female,235.0,84,78,11,8,11,8,0,0,0.9285714285714286
49776,1768088,71,31,1942,7,female,1393.0,83,40,12,181,0,127,12,54,0.4819277108433735
49777,1463079,80,29,1933,7,female,1718.0,83,46,12,2,8,1,4,1,0.5542168674698795
49779,1862332,23,22,1990,9,female,492.0,83,60,12,28,10,28,2,0,0.7228915662650602
49783,1673439,108,1,1905,8,female,62.0,84,56,12,26,12,22,0,4,0.6666666666666666
49786,1296584,64,17,1949,12,female,1189.0,82,54,13,9,1,4,12,5,0.6585365853658537
49787,1717617,73,3,1940,3,female,434.0,82,49,13,11,0,1,13,10,0.5975609756097561
49790,1714916,33,20,1980,3,female,264.0,82,66,13,67,12,64,1,3,0.8048780487804879
49797,1162730,58,28,1955,8,female,1712.0,84,33,13,30,13,6,0,24,0.39285714285714285
49801,1803360,74,4,1939,10,female,424.0,83,76,14,7,1,2,13,5,0.9156626506024096
49803,2146262,38,10,1975,12,female,449.0,82,52,14,38,11,28,3,10,0.6341463414634146
49812,1620956,34,17,1979,3,female,182.0,84,37,15,61,5,16,10,45,0.44047619047619047
49815,1164750,57,10,1956,7,female,1184.0,83,62,15,6,15,3,0,3,0.7469879518072289
49818,1985162,67,20,1946,6,female,670.0,83,53,15,46,15,29,0,17,0.6385542168674698
49819,1566368,24,1,1989,4,female,321.0,84,62,16,3,0,3,16,0,0.7380952380952381
49820,2080167,18,7,1995,2,female,560.0,84,22,16,33,0,13,16,20,0.2619047619047619
49822,1582118,87,8,1926,6,female,1733.0,83,23,16,31,5,13,11,18,0.27710843373493976
49824,1165788,17,21,1996,9,female,235.0,82,71,16,0,16,0,0,0,0.8658536585365854
49827,1028892,93,7,1920,4,female,663.0,84,49,16,5,16,4,0,1,0.5833333333333334
49828,1930889,32,21,1981,9,female,365.0,82,43,16,18,16,15,0,3,0.524390243902439
49829,1272711,23,7,1990,9,female,94.0,84,76,16,43,16,40,0,3,0.9047619047619048
49831,1954753,24,21,1989,9,female,699.0,83,20,17,56,12,23,5,33,0.24096385542168675
49835,1662054,29,25,1984,9,female,452.0,82,57,17,7,17,6,0,1,0.6951219512195121
49836,1085271,47,22,1966,8,female,472.0,83,73,17,9,17,5,0,4,0.8795180722891566
49837,1615662,58,12,1955,5,female,1597.0,83,23,17,10,17,9,0,1,0.27710843373493976
49840,1973616,78,15,1935,10,female,612.0,84,28,18,5,0,2,18,3,0.3333333333333333
49844,1993761,26,23,1987,11,female,507.0,82,37,18,6,6,2,12,4,0.45121951219512196
49846,1169743,65,22,1948,5,female,1747.0,82,41,18,13,17,7,1,6,0.5
49847,1535776,35,26,1978,9,female,615.0,83,72,18,0,18,0,0,0,0.8674698795180723
49849,1505448,18,3,1995,1,female,261.0,84,74,18,3,18,3,0,0,0.8809523809523809
49850,1357607,36,4,1977,11,female,514.0,83,40,18,9,18,7,0,2,0.4819277108433735
49851,1120547,16,25,1997,3,female,27.0,83,42,18,15,18,10,0,5,0.5060240963855421
49853,2040606,16,6,1997,9,female,31.0,82,20,18,53,18,41,0,12,0.24390243902439024
49855,1912550,48,15,1965,12,female,691.0,84,35,18,85,18,62,0,23,0.4166666666666667
49857,2031760,73,15,1940,11,female,38.0,82,27,19,66,0,22,19,44,0.32926829268292684
49860,2123568,57,17,1956,10,female,709.0,82,50,20,11,1,5,19,6,0.6097560975609756
49861,1895948,28,12,1985,8,female,152.0,84,64,20,20,11,12,9,8,0.7619047619047619
49870,2140715,94,19,1919,1,female,1613.0,83,47,21,36,9,22,12,14,0.5662650602409639
49872,1623445,55,21,1958,1,female,1403.0,82,41,21,8,16,6,5,2,0.5
49877,1024022,19,5,1994,12,female,310.0,82,46,22,57,9,2,13,55,0.5609756097560976
49884,1037736,65,26,1948,6,female,1028.0,82,27,23,0,0,0,23,0,0.32926829268292684
49885,1590696,53,6,1960,1,female,398.0,83,30,23,10,1,9,22,1,0.3614457831325301
49886,1767598,53,20,1960,5,female,768.0,84,53,23,11,11,1,12,10,0.6309523809523809
49887,1720818,36,16,1977,6,female,271.0,83,44,23,118,16,86,7,32,0.5301204819277109
49890,1173556,35,3,1978,2,female,500.0,83,62,23,12,23,6,0,6,0.7469879518072289
49891,2135846,20,25,1993,10,female,18.0,84,11,23,89,23,41,0,48,0.13095238095238096
49892,1697230,66,6,1947,2,female,1544.0,83,36,23,80,23,71,0,9,0.43373493975903615
49896,1126982,113,7,1900,6,female,1707.0,82,47,25,26,0,16,25,10,0.573170731707317
49898,1013253,56,25,1957,8,female,274.0,83,50,25,348,25,107,0,241,0.6024096385542169
49899,2033469,107,2,1906,5,female,270.0,83,72,26,1,2,0,24,1,0.8674698795180723
49900,1167957,17,19,1996,9,female,507.0,82,22,26,3,10,1,16,2,0.2682926829268293
49901,1923170,26,7,1987,1,female,1002.0,82,36,26,10,26,10,0,0,0.43902439024390244
49902,1167332,21,16,1992,7,female,209.0,82,25,26,18,26,18,0,0,0.3048780487804878
49903,1178887,73,6,1940,8,female,1612.0,83,44,27,16,0,7,27,9,0.5301204819277109
49905,1477490,23,5,1990,4,female,426.0,84,42,27,46,26,38,1,8,0.5
49906,2094111,24,22,1989,3,female,714.0,84,8,27,0,27,0,0,0,0.09523809523809523
49908,1380012,50,6,1963,5,female,188.0,82,64,27,43,27,26,0,17,0.7804878048780488
49909,1698681,54,8,1959,2,female,1166.0,84,51,27,43,27,33,0,10,0.6071428571428571
49910,2093173,56,16,1957,2,female,42.0,84,72,27,58,27,55,0,3,0.8571428571428571
49915,1056428,78,14,1935,12,female,1560.0,83,57,29,17,0,4,29,13,0.6867469879518072
49916,1544232,38,13,1975,9,female,499.0,83,52,29,38,22,29,7,9,0.6265060240963856
49918,1507255,28,20,1985,2,female,306.0,82,47,29,62,29,38,0,24,0.573170731707317
49922,1409447,59,24,1954,6,female,2161.0,84,61,31,26,0,12,31,14,0.7261904761904762
49924,1724022,20,3,1993,11,female,1950.0,84,22,31,60,3,36,28,24,0.2619047619047619
49925,1405558,23,23,1990,11,female,281.0,84,34,31,314,0,92,31,222,0.40476190476190477
49926,1392014,38,20,1975,2,female,268.0,83,62,31,31,27,5,4,26,0.7469879518072289
49927,2144212,47,9,1966,11,female,402.0,83,48,30,95,27,51,3,44,0.5783132530120482
49928,2068258,40,4,1973,3,female,447.0,82,52,31,2,31,2,0,0,0.6341463414634146
49933,2046145,20,22,1993,7,female,393.0,84,39,31,65,31,52,0,13,0.4642857142857143
49934,1627928,57,10,1956,10,female,1083.0,84,18,31,178,31,41,0,137,0.21428571428571427
49935,1576903,108,28,1905,1,female,1743.0,83,27,32,18,0,12,32,6,0.3253012048192771
49936,1117660,76,9,1937,12,female,1152.0,83,35,32,19,32,9,0,10,0.42168674698795183
49938,1095650,55,30,1958,5,female,587.0,82,69,34,3,28,1,6,2,0.8414634146341463
49940,1217632,28,10,1985,12,female,222.0,83,38,34,48,34,48,0,0,0.4578313253012048
49942,1694814,77,29,1936,9,female,1854.0,83,20,35,11,3,10,32,1,0.24096385542168675
49944,1996303,51,7,1962,10,female,202.0,84,59,36,63,0,23,36,40,0.7023809523809523
49945,1205770,65,28,1948,7,female,36.0,82,49,35,131,0,94,35,37,0.5975609756097561
49946,1737194,62,15,1951,4,female,848.0,84,49,35,1,35,1,0,0,0.5833333333333334
49950,1078581,53,26,1960,8,female,1003.0,82,43,35,38,35,38,0,0,0.524390243902439
49953,2192752,37,14,1976,2,female,312.0,84,35,37,38,9,23,28,15,0.4166666666666667
49956,1426506,45,14,1968,7,female,596.0,83,47,39,60,0,33,39,27,0.5662650602409639
49957,2102824,57,4,1956,3,female,2418.0,84,26,39,42,30,12,9,30,0.30952380952380953
49958,1269131,23,12,1990,11,female,379.0,84,69,39,30,39,23,0,7,0.8214285714285714
49962,1358293,68,16,1945,8,female,1072.0,82,33,40,37,1,15,39,22,0.4024390243902439
49964,1442611,113,14,1900,1,female,1820.0,84,40,40,2,40,2,0,0,0.47619047619047616
49965,1297468,59,5,1954,8,female,557.0,83,66,40,11,40,2,0,9,0.7951807228915663
49966,1195698,55,19,1958,4,female,649.0,83,25,42,1,5,0,37,1,0.30120481927710846
49967,2065279,57,24,1956,12,female,313.0,83,41,41,6,0,1,41,5,0.4939759036144578
49969,1896986,61,29,1952,2,female,1736.0,84,38,41,46,0,8,41,38,0.4523809523809524
49970,2017057,57,22,1956,3,female,964.0,82,36,42,38,28,36,14,2,0.43902439024390244
49972,1507246,19,24,1994,12,female,427.0,84,57,41,13,31,4,10,9,0.6785714285714286
49974,1459431,20,7,1993,11,female,252.0,82,57,42,0,42,0,0,0,0.6951219512195121
49975,1784072,33,7,1980,7,female,434.0,82,28,41,28,41,19,0,9,0.34146341463414637
49977,1346330,18,2,1995,3,female,405.0,84,53,44,48,41,27,3,21,0.6309523809523809
49981,1210887,29,21,1984,9,female,554.0,83,32,45,117,9,58,36,59,0.3855421686746988
49982,1425990,24,27,1989,8,female,332.0,83,70,45,16,45,13,0,3,0.8433734939759037
49983,2165676,25,2,1988,2,female,382.0,84,51,45,15,45,10,0,5,0.6071428571428571
49987,1833631,35,27,1978,12,female,166.0,83,56,46,52,43,39,3,13,0.6746987951807228
49988,1988158,54,1,1959,10,female,398.0,84,16,47,113,45,105,2,8,0.19047619047619047
49989,1979428,65,25,1948,7,female,1843.0,82,21,47,24,47,13,0,11,0.25609756097560976
49990,1099486,28,29,1985,9,female,248.0,84,63,46,42,46,20,0,22,0.75
49992,1567534,57,24,1956,5,female,894.0,83,13,49,5,5,4,44,1,0.1566265060240964
49994,1561904,57,26,1956,5,female,460.0,82,37,51,61,0,10,51,51,0.45121951219512196
49995,1036436,31,8,1982,10,female,249.0,84,62,50,67,14,36,36,31,0.7380952380952381
49997,1865225,76,15,1937,12,female,695.0,82,70,50,28,50,21,0,7,0.8536585365853658
50000,1945632,25,14,1988,8,female,211.0,83,75,53,5,50,1,3,4,0.9036144578313253
50001,1586049,24,1,1989,11,female,405.0,83,78,53,12,49,5,4,7,0.9397590361445783
50004,2151336,103,14,1910,9,female,2141.0,82,43,53,30,53,20,0,10,0.524390243902439
50005,1193138,29,22,1984,11,female,374.0,84,45,52,39,52,34,0,5,0.5357142857142857
50006,1738817,59,8,1954,6,female,383.0,82,25,54,39,0,2,54,37,0.3048780487804878
50007,1729016,26,8,1987,6,female,504.0,83,63,55,0,55,0,0,0,0.7590361445783133
50008,1624556,33,12,1980,2,female,602.0,84,66,55,2,55,1,0,1,0.7857142857142857
50009,1710693,33,23,1980,8,female,59.0,83,38,54,3,54,1,0,2,0.4578313253012048
50011,1738772,41,24,1972,3,female,166.0,84,43,54,28,54,10,0,18,0.5119047619047619
50012,1470452,55,9,1958,7,female,271.0,82,52,55,11,55,10,0,1,0.6341463414634146
50016,1302329,45,14,1968,12,female,272.0,84,64,56,2,0,2,56,0,0.7619047619047619
50020,2150301,48,13,1965,1,female,370.0,82,26,57,35,19,22,38,13,0.3170731707317073
50023,1330229,49,16,1964,8,female,754.0,84,53,58,1,58,1,0,0,0.6309523809523809
50024,1561004,49,10,1964,7,female,416.0,83,26,58,35,58,20,0,15,0.3132530120481928
50025,2186607,30,18,1983,3,female,227.0,84,43,57,46,57,23,0,23,0.5119047619047619
50026,1813213,58,14,1955,2,female,598.0,82,50,58,41,58,29,0,12,0.6097560975609756
50027,1272892,33,17,1980,3,female,73.0,82,61,57,101,57,65,0,36,0.7439024390243902
50028,1159432,42,24,1971,9,female,424.0,84,48,58,223,58,198,0,25,0.5714285714285714
50029,1447906,49,16,1964,5,female,1408.0,83,28,59,138,13,76,46,62,0.3373493975903614
50031,1460466,66,8,1947,9,female,1710.0,84,40,59,26,58,16,1,10,0.47619047619047616
50032,2145441,21,5,1992,6,female,253.0,82,62,61,31,2,10,59,21,0.7560975609756098
50033,1706262,53,14,1960,1,female,555.0,82,37,62,86,0,55,62,31,0.45121951219512196
50036,1158951,28,7,1985,7,female,576.0,82,39,62,6,62,3,0,3,0.47560975609756095
50037,1463229,27,1,1986,11,female,479.0,83,47,62,51,62,35,0,16,0.5662650602409639
50038,1402200,63,15,1950,3,female,1454.0,83,36,61,64,61,49,0,15,0.43373493975903615
50039,1411112,59,5,1954,10,female,1843.0,84,36,65,43,62,32,3,11,0.42857142857142855
50041,2157410,88,26,1925,8,female,1429.0,84,35,66,130,0,45,66,85,0.4166666666666667
50042,1500167,49,10,1964,5,female,393.0,84,36,67,6,33,3,34,3,0.42857142857142855
50043,1709953,59,24,1954,5,female,831.0,83,45,68,123,64,55,4,68,0.5421686746987951
50045,1182678,59,25,1954,9,female,2174.0,83,51,67,154,67,117,0,37,0.6144578313253012
50046,1480365,53,17,1960,6,female,1306.0,84,36,71,19,14,13,57,6,0.42857142857142855
50047,1779344,50,22,1963,8,female,2126.0,83,33,70,37,58,31,12,6,0.39759036144578314
50052,1160047,31,20,1982,11,female,346.0,82,68,70,70,70,45,0,25,0.8292682926829268
50053,2051658,52,27,1961,3,female,488.0,82,51,71,103,71,94,0,9,0.6219512195121951
50055,1484024,61,5,1952,5,female,97.0,82,40,73,114,73,90,0,24,0.4878048780487805
50062,2136157,51,15,1962,2,female,304.0,83,60,78,156,9,62,69,94,0.7228915662650602
50063,1380504,74,9,1939,9,female,979.0,82,71,79,16,33,5,46,11,0.8658536585365854
50066,1647645,34,3,1979,2,female,235.0,83,48,80,78,80,45,0,33,0.5783132530120482
50069,1354773,15,14,1998,3,female,299.0,83,54,84,31,23,12,61,19,0.6506024096385542
50070,2001966,29,26,1984,2,female,561.0,83,48,83,17,49,13,34,4,0.5783132530120482
50071,1311946,44,15,1969,7,female,390.0,84,49,83,52,38,36,45,16,0.5833333333333334
50072,1912854,68,7,1945,7,female,664.0,82,40,81,315,42,187,39,128,0.4878048780487805
50075,2018776,42,21,1971,3,female,242.0,82,64,84,53,84,36,0,17,0.7804878048780488
50076,2141460,38,6,1975,9,female,183.0,82,50,87,78,1,29,86,49,0.6097560975609756
50077,2095427,14,27,1999,12,female,459.0,82,37,87,18,58,15,29,3,0.45121951219512196
50078,1204995,64,15,1949,10,female,1690.0,82,33,85,96,39,34,46,62,0.4024390243902439
50080,1624720,33,11,1980,11,female,294.0,82,76,86,38,86,35,0,3,0.926829268292683
50081,2094932,17,1,1996,1,female,22.0,82,46,86,293,86,147,0,146,0.5609756097560976
50082,1841206,73,7,1940,12,female,403.0,83,65,90,58,1,44,89,14,0.7831325301204819
50084,1510444,38,20,1975,6,female,354.0,83,52,89,95,43,59,46,36,0.6265060240963856
50085,1667616,46,8,1967,2,female,819.0,83,47,91,65,62,9,29,56,0.5662650602409639
50086,1481790,22,10,1991,10,female,595.0,82,42,90,32,90,30,0,2,0.5121951219512195
50087,1343796,50,28,1963,7,female,1280.0,82,35,90,93,90,46,0,47,0.4268292682926829
50088,1068473,59,26,1954,5,female,247.0,82,69,92,13,55,3,37,10,0.8414634146341463
50093,1225791,23,5,1990,5,female,273.0,82,49,94,72,94,52,0,20,0.5975609756097561
50094,1225876,77,23,1936,10,female,883.0,82,28,95,130,95,84,0,46,0.34146341463414637
50097,1383692,44,4,1969,1,female,872.0,82,47,99,2,99,2,0,0,0.573170731707317
50103,1427928,20,17,1993,6,female,345.0,83,30,101,144,101,65,0,79,0.3614457831325301
50105,1566027,51,10,1962,5,female,472.0,83,37,105,15,105,12,0,3,0.4457831325301205
50106,1098334,16,19,1997,9,female,591.0,82,54,105,21,105,14,0,7,0.6585365853658537
50109,1865244,65,13,1948,6,female,1365.0,82,26,111,94,98,41,13,53,0.3170731707317073
50112,2055357,19,16,1994,1,female,239.0,83,68,117,90,1,41,116,49,0.8192771084337349
50114,1115262,42,4,1971,4,female,325.0,83,57,117,50,97,34,20,16,0.6867469879518072
50115,1185824,58,26,1955,3,female,1694.0,82,14,117,24,108,22,9,2,0.17073170731707318
50116,1718610,61,17,1952,4,female,1915.0,84,44,117,78,94,12,23,66,0.5238095238095238
50118,1408015,38,1,1975,1,female,245.0,84,48,121,8,0,2,121,6,0.5714285714285714
50119,1025131,31,31,1982,3,female,110.0,82,65,121,97,26,22,95,75,0.7926829268292683
50120,2097190,46,11,1967,11,female,1027.0,84,49,122,98,105,53,17,45,0.5833333333333334
50121,1978297,18,5,1995,2,female,77.0,84,36,123,43,123,33,0,10,0.42857142857142855
50122,1505072,26,18,1987,3,female,589.0,83,34,124,64,124,47,0,17,0.40963855421686746
50123,1367335,76,11,1937,7,female,1564.0,82,49,126,14,1,5,125,9,0.5975609756097561
50124,2130340,36,4,1977,10,female,553.0,82,51,126,101,16,71,110,30,0.6219512195121951
50125,1491361,30,9,1983,1,female,50.0,84,65,127,345,2,173,125,172,0.7738095238095238
50126,1468782,46,22,1967,7,female,1503.0,82,44,127,79,88,38,39,41,0.5365853658536586
50127,1028624,26,7,1987,4,female,641.0,82,3,130,49,130,29,0,20,0.036585365853658534
50128,1025354,58,9,1955,1,female,1110.0,83,32,126,71,126,33,0,38,0.3855421686746988
50129,1541980,73,15,1940,1,female,1148.0,84,36,129,75,129,59,0,16,0.42857142857142855
50131,2177288,40,19,1973,1,female,53.0,84,73,132,169,49,149,83,20,0.8690476190476191
50132,1672859,36,28,1977,12,female,569.0,83,71,131,7,126,0,5,7,0.8554216867469879
50133,2119799,18,24,1995,3,female,656.0,83,48,131,68,131,68,0,0,0.5783132530120482
50134,1427336,39,13,1974,11,female,545.0,84,39,136,65,136,56,0,9,0.4642857142857143
50136,1234730,74,5,1939,7,female,1137.0,82,46,140,46,0,37,140,9,0.5609756097560976
50137,1596973,58,20,1955,6,female,311.0,83,46,142,118,0,78,142,40,0.5542168674698795
50138,1118912,41,28,1972,7,female,890.0,83,41,143,45,125,31,18,14,0.4939759036144578
50139,2150451,33,12,1980,3,female,545.0,83,51,142,15,142,15,0,0,0.6144578313253012
50141,1762327,63,14,1950,7,female,369.0,83,70,143,66,143,51,0,15,0.8433734939759037
50142,1078403,46,20,1967,9,female,1394.0,82,43,148,52,81,31,67,21,0.524390243902439
50143,1332582,62,6,1951,1,female,1549.0,84,36,148,71,97,38,51,33,0.42857142857142855
50144,1875485,30,23,1983,5,female,400.0,83,68,147,162,85,65,62,97,0.8192771084337349
50145,2181712,53,29,1960,2,female,572.0,83,26,145,297,37,55,108,242,0.3132530120481928
50146,1117556,20,6,1993,5,female,314.0,84,46,147,86,147,30,0,56,0.5476190476190477
50148,1568056,33,2,1980,8,female,900.0,84,35,145,28,145,20,0,8,0.4166666666666667
50149,1584461,49,23,1964,2,female,245.0,84,26,144,26,144,25,0,1,0.30952380952380953
50150,2092090,38,12,1975,12,female,69.0,83,21,147,114,147,107,0,7,0.25301204819277107
50151,1222866,63,9,1950,11,female,1458.0,82,52,151,35,12,20,139,15,0.6341463414634146
50152,1311924,24,26,1989,8,female,201.0,84,72,151,93,143,68,8,25,0.8571428571428571
50154,1955861,34,11,1979,4,female,762.0,84,45,164,89,164,50,0,39,0.5357142857142857
50155,1382582,37,16,1976,1,female,52.0,83,51,163,72,163,33,0,39,0.6144578313253012
50157,1526000,51,17,1962,7,female,953.0,84,48,161,105,161,89,0,16,0.5714285714285714
50158,1221919,59,1,1954,10,female,454.0,82,51,170,29,0,5,170,24,0.6219512195121951
50159,1793520,66,18,1947,8,female,596.0,82,59,171,91,0,36,171,55,0.7195121951219512
50163,1238800,51,7,1962,9,female,513.0,83,57,172,60,172,46,0,14,0.6867469879518072
50164,1742871,34,10,1979,10,female,199.0,84,47,174,155,13,122,161,33,0.5595238095238095
50165,1840463,43,24,1970,6,female,231.0,83,45,175,449,45,155,130,294,0.5421686746987951
50167,1954306,29,16,1984,11,female,623.0,83,26,177,21,177,19,0,2,0.3132530120481928
50170,1564840,64,16,1949,1,female,1473.0,82,46,175,76,175,76,0,0,0.5609756097560976
50171,1034486,56,11,1957,4,female,140.0,84,49,186,55,33,12,153,43,0.5833333333333334
50174,1560121,108,25,1905,11,female,1391.0,83,12,183,90,183,35,0,55,0.14457831325301204
50175,1835191,47,18,1966,5,female,390.0,82,72,188,117,188,87,0,30,0.8780487804878049
50176,1355470,51,8,1962,10,female,1714.0,82,28,193,167,23,48,170,119,0.34146341463414637
50177,1784894,29,11,1984,10,female,228.0,84,73,192,133,177,85,15,48,0.8690476190476191
50179,2028480,76,5,1937,11,female,1382.0,83,20,206,34,0,15,206,19,0.24096385542168675
50180,1275743,20,13,1993,9,female,272.0,83,67,209,90,197,23,12,67,0.8072289156626506
50181,1112202,30,30,1983,4,female,842.0,82,40,208,29,208,25,0,4,0.4878048780487805
50183,1566903,28,21,1985,5,female,412.0,82,72,211,127,211,117,0,10,0.8780487804878049
50184,1324024,48,13,1965,6,female,236.0,83,42,214,56,0,31,214,25,0.5060240963855421
50185,1427065,71,15,1942,7,female,672.0,83,43,212,63,4,9,208,54,0.5180722891566265
50186,1432480,54,25,1959,2,female,873.0,82,33,226,29,0,4,226,25,0.4024390243902439
50188,1862917,50,21,1963,6,female,614.0,82,54,230,319,0,51,230,268,0.6585365853658537
